學年度,設立別,學校類別,學校統計處代碼,學校名稱,學制班別(日間),國家(地區)別,國家(地區)區域別,境外學位生總人數(A)(A=B+C+D+E)小計,境外學位生總人數(A)(A=B+C+D+E)男,境外學位生總人數(A)(A=B+C+D+E)女,外國學生(B)小計,外國學生(B)男,外國學生(B)女,僑生(C)小計,僑生(C)男,僑生(C)女,港澳生(D)小計,港澳生(D)男,港澳生(D)女,大陸地區來臺學位生(E)小計,大陸地區來臺學位生(E)男,大陸地區來臺學位生(E)女
113,公立,一般大學,0002,國立清華大學,學士班(日間),奈及利亞聯邦共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),拉脫維亞共和國,歐洲,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),約旦哈什米王國,其他亞洲地區,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),美國,北美洲,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),泰國,東協,67,29,38,56,24,32,11,5,6,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),烏干達共和國,非洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),馬來西亞,東協,141,64,77,3,0,3,138,64,74,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),菲律賓共和國,東協,10,4,6,7,3,4,3,1,2,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),墨西哥合眾國,中南美洲,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),大韓民國(南韓),其他亞洲地區,32,15,17,27,13,14,5,2,3,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),丹麥王國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),巴拉圭,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),日本,其他亞洲地區,56,31,25,39,18,21,17,13,4,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),加拿大,北美洲,6,4,2,1,1,0,5,3,2,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),尼加拉瓜,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),瓜地馬拉共和國,中南美洲,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),印度,南亞,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),印度尼西亞共和國,東協,336,209,127,184,123,61,152,86,66,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),多明尼加共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),宏都拉斯共和國,中南美洲,4,3,1,4,3,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),阿根廷,中南美洲,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),南非共和國,非洲,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),香港,港澳,65,37,28,0,0,0,0,0,0,65,37,28,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),哥倫比亞共和國,中南美洲,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),海地共和國,中南美洲,9,5,4,9,5,4,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),秘魯共和國,中南美洲,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),越南社會主義共和國,東協,83,29,54,73,24,49,10,5,5,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),愛爾蘭共和國,歐洲,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),葉門共和國,其他亞洲地區,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),蒙古國,其他亞洲地區,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
113,公立,一般大學,0002,國立清華大學,學士班(日間),緬甸,東協,43,21,22,4,2,2,39,19,20,0,0,0,0,0,0
