學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,在學學生數小計,在學學生數男,在學學生數女
111,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,學士班(日間),486,395,91
111,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,碩士班(日間),411,338,73
111,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,博士班,78,70,8
111,公立,一般大學,0002,國立清華大學,07141050,電子工程研究所,碩士班(日間),218,185,33
111,公立,一般大學,0002,國立清華大學,07141050,電子工程研究所,博士班,42,38,4
111,公立,一般大學,0002,國立清華大學,07141052,光電工程研究所,碩士班(日間),139,110,29
111,公立,一般大學,0002,國立清華大學,07141052,光電工程研究所,博士班,28,23,5
111,公立,一般大學,0002,國立清華大學,07141054,通訊工程研究所,碩士班(日間),165,131,34
111,公立,一般大學,0002,國立清華大學,07141054,通訊工程研究所,博士班,21,17,4
111,公立,一般大學,0002,國立清華大學,07141055,電機資訊學院學士班,學士班(日間),265,205,60
111,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,學士班(日間),460,351,109
111,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,碩士班(日間),336,279,57
111,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,博士班,83,74,9
111,公立,一般大學,0002,國立清華大學,07151129,智慧生產與製造產業碩士專班,碩士班(日間),1,1,0
111,公立,一般大學,0002,國立清華大學,07151134,AI智慧製造與工業物聯網產業碩士專班,碩士班(日間),3,3,0
111,公立,一般大學,0002,國立清華大學,07151138,電動載具先進智慧製造技術產業碩士專班,碩士班(日間),3,3,0
111,公立,一般大學,0002,國立清華大學,07151141,AI智慧製造與智慧物聯網產業碩士專班,碩士班(日間),6,5,1
111,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,學士班(日間),285,173,112
111,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,碩士班(日間),223,122,101
111,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,碩士在職專班,113,68,45
111,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,博士班,44,28,16
111,公立,一般大學,0002,國立清華大學,07191123,智慧製造跨院高階主管碩士在職學位學程,碩士在職專班,55,48,7
111,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,學士班(日間),171,116,55
111,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,碩士班(日間),113,48,65
111,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,博士班,57,34,23
111,公立,一般大學,0002,國立清華大學,07193065,生物醫學工程研究所,碩士班(日間),55,20,35
111,公立,一般大學,0002,國立清華大學,07193065,生物醫學工程研究所,博士班,6,2,4
111,公立,一般大學,0002,國立清華大學,07193132,智慧生醫博士學位學程,博士班,3,3,0
111,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,碩士班(日間),54,39,15
111,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,博士班,41,33,8
111,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,學士班(日間),418,261,157
111,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,碩士班(日間),203,152,51
111,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,博士班,86,68,18
111,公立,一般大學,0002,國立清華大學,07194069,原子科學院學士班,學士班(日間),98,64,34
111,公立,一般大學,0002,國立清華大學,07199070,全球營運管理碩士雙聯學位學程,碩士班(日間),3,2,1
111,公立,一般大學,0002,國立清華大學,09121073,醫學科學系,學士班(日間),138,59,79
111,公立,一般大學,0002,國立清華大學,09121133,精準醫療博士學位學程,博士班,5,3,2
111,公立,一般大學,0002,國立清華大學,09121140,學士後醫學系,學士班(日間),22,7,15
111,公立,一般大學,0002,國立清華大學,99999074,跨院國際博士班學位學程,博士班,137,88,49
111,公立,一般大學,0002,國立清華大學,99999074,跨院國際碩士學位學程,碩士班(日間),48,8,40
111,公立,一般大學,0002,國立清華大學,99999075,清華學院學士班,學士班(日間),101,58,43
111,公立,一般大學,0002,國立清華大學,99999120,清華學院國際學士班,學士班(日間),247,113,134
111,公立,一般大學,0003,國立臺灣大學,01131001,華語教學碩士學位學程,碩士班(日間),59,7,52
111,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,碩士班(日間),22,7,15
111,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,博士班,14,6,8
111,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,學士班(日間),169,71,98
111,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,碩士班(日間),28,10,18
111,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,博士班,6,2,4
111,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,碩士班(日間),42,15,27
111,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,博士班,7,3,4
111,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,學士班(日間),245,124,121
111,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,碩士班(日間),76,52,24
111,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,博士班,44,26,18
111,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,學士班(日間),185,73,112
111,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),32,13,19
111,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,博士班,14,8,6
111,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,學士班(日間),192,86,106
111,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,碩士班(日間),50,38,12
111,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,博士班,25,17,8
111,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,學士班(日間),575,159,416
111,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,碩士班(日間),68,17,51
111,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,博士班,15,5,10
111,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,學士班(日間),255,70,185
111,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,碩士班(日間),45,16,29
111,公立,一般大學,0003,國立臺灣大學,02312010,翻譯碩士學位學程,碩士班(日間),60,16,44
111,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,碩士班(日間),43,22,21
111,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,博士班,21,12,9
111,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,學士班(日間),248,77,171
111,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),89,37,52
111,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,博士班,46,30,16
111,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系國際學生學士班,學士班(日間),48,15,33
111,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,碩士班(日間),31,12,19
111,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,博士班,15,9,6
111,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),617,378,239
111,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,碩士班(日間),125,88,37
111,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,碩士在職專班,74,39,35
111,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,博士班,24,14,10
111,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,學士班(日間),753,351,402
111,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),131,86,45
111,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士在職專班,70,34,36
111,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,博士班,42,24,18
111,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,學士班(日間),311,123,188
111,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,碩士班(日間),116,33,83
111,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,博士班,36,24,12
111,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,學士班(日間),206,79,127
111,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,碩士班(日間),41,17,24
111,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,博士班,16,14,2
111,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,學士班(日間),153,115,38
111,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,碩士班(日間),65,45,20
111,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,博士班,17,10,7
111,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士班(日間),195,117,78
111,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士在職專班,80,48,32
111,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,博士班,39,30,9
111,公立,一般大學,0003,國立臺灣大學,03212024,新聞研究所,碩士班(日間),93,22,71
111,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,學士班(日間),207,48,159
111,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,碩士班(日間),65,11,54
111,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,博士班,20,8,12
111,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),558,231,327
111,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),99,52,47
111,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,博士班,17,12,5
111,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,學士班(日間),530,265,265
111,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,碩士班(日間),145,74,71
111,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,博士班,22,8,14
111,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,碩士班(日間),129,61,68
111,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,博士班,44,19,25
111,公立,一般大學,0003,國立臺灣大學,04131028,管理學院企業管理碩士專班,碩士班(日間),181,92,89
111,公立,一般大學,0003,國立臺灣大學,04131029,工商管理學系,學士班(日間),459,215,244
111,公立,一般大學,0003,國立臺灣大學,04131030,事業經營碩士在職學位學程,碩士在職專班,57,32,25
111,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,學士班(日間),405,168,237
111,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),141,51,90
111,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,博士班,41,22,19
111,公立,一般大學,0003,國立臺灣大學,04134022,公共事務研究所,碩士班(日間),53,13,40
111,公立,一般大學,0003,國立臺灣大學,04199034,臺大復旦EMBA境外專班,碩士在職專班,238,161,77
111,公立,一般大學,0003,國立臺灣大學,04199146,管理學院碩士在職專班,碩士在職專班,446,309,137
111,公立,一般大學,0003,國立臺灣大學,04199148,管理學院創業創新管理碩士在職專班,碩士在職專班,78,44,34
111,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,學士班(日間),827,373,454
111,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,碩士班(日間),468,254,214
111,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,博士班,43,28,15
111,公立,一般大學,0003,國立臺灣大學,04212036,科際整合法律學研究所,碩士班(日間),161,65,96
111,公立,一般大學,0003,國立臺灣大學,04212037,事業經營法務碩士在職學位學程,碩士在職專班,60,20,40
111,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,學士班(日間),235,109,126
111,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,碩士班(日間),72,43,29
111,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,博士班,29,17,12
111,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,碩士班(日間),58,30,28
