學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,學制班別,性別,在學學生數,學期間退學人數-總計,學期間退學人數-學生自請退學-小計,學期間退學人數-學生自請退學-就讀學校、科系不符期待,學期間退學人數-學生自請退學-懷孕,學期間退學人數-學生自請退學-育嬰,學期間退學人數-學生自請退學-傷病,學期間退學人數-學生自請退學-經濟困難,學期間退學人數-學生自請退學-工作,學期間退學人數-學生自請退學-其他(不含死亡),學期間退學人數-學校勒令退學-小計,學期間退學人數-學校勒令退學-成績不佳或曠課時數過多,學期間退學人數-學校勒令退學-操行成績,學期間退學人數-學校勒令退學-因逾期未註冊,學期間退學人數-學校勒令退學-因休學逾期未復學,學期間退學人數-學校勒令退學-其他(不含死亡)
111,1,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),男,2417,58,15,8,0,0,2,2,3,0,43,1,0,11,31,0
111,1,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,男,1079,60,1,0,0,0,0,0,1,0,59,2,0,32,25,0
111,1,公立,技專校院,0025,國立臺北科技大學,博士班,男,554,47,8,2,0,0,1,1,4,0,39,5,0,13,21,0
111,1,公立,技專校院,0025,國立臺北科技大學,五專,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0025,國立臺北科技大學,學士班(日間),女,1893,38,25,21,0,0,1,1,2,0,13,2,0,2,9,0
111,1,公立,技專校院,0025,國立臺北科技大學,學士班(進修),女,236,6,2,2,0,0,0,0,0,0,4,1,0,0,3,0
111,1,公立,技專校院,0025,國立臺北科技大學,碩士班(日間),女,959,31,11,5,0,0,1,0,5,0,20,0,0,5,15,0
111,1,公立,技專校院,0025,國立臺北科技大學,碩士在職專班,女,507,27,3,1,0,0,0,0,2,0,24,2,0,14,8,0
111,1,公立,技專校院,0025,國立臺北科技大學,博士班,女,183,5,1,1,0,0,0,0,0,0,4,0,0,1,3,0
111,1,公立,一般大學,0028,國立臺北藝術大學,五專,男,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),男,649,9,3,3,0,0,0,0,0,0,6,2,0,0,4,0
111,1,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),男,357,12,2,0,0,0,1,0,1,0,10,1,0,4,5,0
111,1,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,男,58,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
111,1,公立,一般大學,0028,國立臺北藝術大學,博士班,男,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0028,國立臺北藝術大學,五專,女,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0028,國立臺北藝術大學,學士班(日間),女,1148,9,2,2,0,0,0,0,0,0,7,1,0,1,5,0
111,1,公立,一般大學,0028,國立臺北藝術大學,碩士班(日間),女,654,26,10,8,0,0,0,1,1,0,16,1,0,1,14,0
111,1,公立,一般大學,0028,國立臺北藝術大學,碩士在職專班,女,119,7,1,1,0,0,0,0,0,0,6,0,0,4,2,0
111,1,公立,一般大學,0028,國立臺北藝術大學,博士班,女,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),男,669,20,7,7,0,0,0,0,0,0,13,4,0,4,5,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),男,574,17,7,5,0,0,0,0,1,1,10,1,0,4,5,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),男,274,10,4,1,0,0,0,0,2,1,6,2,0,2,2,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,男,168,9,1,1,0,0,0,0,0,0,8,1,0,4,3,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,博士班,男,71,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,學士班(日間),女,1705,26,12,11,0,0,0,0,0,1,14,1,0,2,11,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,學士班(進修),女,1355,37,9,6,0,0,0,1,1,1,28,4,0,8,16,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,碩士班(日間),女,499,18,4,2,0,0,1,0,0,1,14,1,0,4,9,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,碩士在職專班,女,218,8,0,0,0,0,0,0,0,0,8,0,0,2,6,0
111,1,公立,一般大學,0029,國立臺灣藝術大學,博士班,女,81,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0
111,1,公立,一般大學,0030,國立臺東大學,學士班(日間),男,1837,88,64,56,0,0,0,0,1,7,24,2,0,3,19,0
111,1,公立,一般大學,0030,國立臺東大學,學士班(進修),男,152,5,2,1,0,0,0,0,1,0,3,0,0,0,3,0
111,1,公立,一般大學,0030,國立臺東大學,碩士班(日間),男,154,10,2,1,0,0,0,0,0,1,8,1,0,1,6,0
111,1,公立,一般大學,0030,國立臺東大學,碩士在職專班,男,165,13,2,0,0,0,1,0,1,0,11,3,0,1,7,0
111,1,公立,一般大學,0030,國立臺東大學,博士班,男,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0030,國立臺東大學,學士班(日間),女,1831,68,50,46,0,0,0,0,0,4,18,1,0,1,16,0
111,1,公立,一般大學,0030,國立臺東大學,學士班(進修),女,216,12,8,3,0,0,0,0,2,3,4,0,0,0,4,0
111,1,公立,一般大學,0030,國立臺東大學,碩士班(日間),女,235,14,6,1,0,0,0,1,1,3,8,2,0,2,4,0
111,1,公立,一般大學,0030,國立臺東大學,碩士在職專班,女,462,33,10,1,0,1,4,1,1,2,23,3,0,4,16,0
111,1,公立,一般大學,0030,國立臺東大學,博士班,女,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0031,國立宜蘭大學,學士班(日間),男,2835,93,40,39,0,0,1,0,0,0,53,14,0,10,29,0
111,1,公立,一般大學,0031,國立宜蘭大學,學士班(進修),男,264,13,5,5,0,0,0,0,0,0,8,3,0,1,4,0
111,1,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),男,345,31,5,2,0,0,1,0,2,0,26,4,0,7,15,0
111,1,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,男,153,13,0,0,0,0,0,0,0,0,13,4,0,7,2,0
111,1,公立,一般大學,0031,國立宜蘭大學,博士班,男,10,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,公立,一般大學,0031,國立宜蘭大學,學士班(日間),女,1653,52,30,29,0,0,0,0,1,0,22,4,0,3,15,0
111,1,公立,一般大學,0031,國立宜蘭大學,學士班(進修),女,139,12,4,3,0,0,0,0,1,0,8,0,0,2,6,0
111,1,公立,一般大學,0031,國立宜蘭大學,碩士班(日間),女,176,8,1,1,0,0,0,0,0,0,7,0,0,1,6,0
111,1,公立,一般大學,0031,國立宜蘭大學,碩士在職專班,女,61,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
111,1,公立,一般大學,0031,國立宜蘭大學,博士班,女,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0032,國立聯合大學,學士班(日間),男,4264,154,59,59,0,0,0,0,0,0,95,36,0,17,42,0
111,1,公立,一般大學,0032,國立聯合大學,學士班(進修),男,751,63,25,24,0,0,0,0,1,0,38,16,0,13,9,0
111,1,公立,一般大學,0032,國立聯合大學,碩士班(日間),男,290,14,2,1,0,0,0,0,1,0,12,1,0,3,8,0
111,1,公立,一般大學,0032,國立聯合大學,碩士在職專班,男,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0032,國立聯合大學,博士班,男,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,公立,一般大學,0032,國立聯合大學,學士班(日間),女,1858,50,32,32,0,0,0,0,0,0,18,0,0,3,15,0
111,1,公立,一般大學,0032,國立聯合大學,學士班(進修),女,302,24,13,12,0,0,0,0,1,0,11,5,0,1,5,0
111,1,公立,一般大學,0032,國立聯合大學,碩士班(日間),女,123,6,1,0,0,0,0,0,1,0,5,1,0,0,4,0
111,1,公立,一般大學,0032,國立聯合大學,碩士在職專班,女,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0032,國立聯合大學,博士班,女,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0033,國立虎尾科技大學,二專(日間),男,69,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0033,國立虎尾科技大學,五專,男,275,4,1,1,0,0,0,0,0,0,3,2,0,0,1,0
111,1,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),男,5918,137,50,42,0,0,0,0,8,0,87,44,0,16,27,0
111,1,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),男,1892,119,52,41,0,0,0,1,10,0,67,31,0,17,19,0
111,1,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),男,830,21,5,3,0,0,0,0,2,0,16,4,0,1,11,0
111,1,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,男,138,20,4,2,0,0,0,0,1,1,16,1,0,5,10,0
111,1,公立,技專校院,0033,國立虎尾科技大學,博士班,男,48,3,0,0,0,0,0,0,0,0,3,0,0,1,2,0
111,1,公立,技專校院,0033,國立虎尾科技大學,二專(日間),女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0033,國立虎尾科技大學,五專,女,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0033,國立虎尾科技大學,學士班(日間),女,1770,22,10,9,0,1,0,0,0,0,12,3,0,2,7,0
111,1,公立,技專校院,0033,國立虎尾科技大學,學士班(進修),女,453,25,15,10,0,1,0,1,3,0,10,3,0,1,6,0
111,1,公立,技專校院,0033,國立虎尾科技大學,碩士班(日間),女,184,4,0,0,0,0,0,0,0,0,4,0,0,3,1,0
111,1,公立,技專校院,0033,國立虎尾科技大學,碩士在職專班,女,53,5,1,0,0,0,0,0,1,0,4,2,0,1,1,0
111,1,公立,技專校院,0033,國立虎尾科技大學,博士班,女,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,五專,男,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,學士班(日間),男,259,15,11,10,0,0,0,0,1,0,4,1,0,1,2,0
111,1,公立,一般大學,0035,國立臺南藝術大學,碩士班(日間),男,225,16,7,4,0,0,1,0,2,0,9,1,0,0,8,0
111,1,公立,一般大學,0035,國立臺南藝術大學,碩士在職專班,男,14,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,博士班,男,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,五專,女,104,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,學士班(日間),女,530,28,19,18,0,0,1,0,0,0,9,1,0,0,8,0
111,1,公立,一般大學,0035,國立臺南藝術大學,碩士班(日間),女,354,23,13,7,0,0,1,0,4,1,10,2,0,1,7,0
111,1,公立,一般大學,0035,國立臺南藝術大學,碩士在職專班,女,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111,1,公立,一般大學,0035,國立臺南藝術大學,博士班,女,37,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0
111,1,公立,一般大學,0036,國立臺南大學,學士班(日間),男,1833,51,41,40,0,0,0,0,1,0,10,5,0,1,4,0
111,1,公立,一般大學,0036,國立臺南大學,學士班(進修),男,111,10,8,7,0,0,0,0,1,0,2,1,0,0,1,0
111,1,公立,一般大學,0036,國立臺南大學,碩士班(日間),男,418,36,30,11,0,0,0,1,11,7,6,2,0,1,3,0
111,1,公立,一般大學,0036,國立臺南大學,碩士在職專班,男,205,23,16,0,0,0,0,0,16,0,7,6,0,1,0,0
111,1,公立,一般大學,0036,國立臺南大學,博士班,男,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0036,國立臺南大學,學士班(日間),女,2069,36,31,29,0,0,1,0,1,0,5,1,0,1,3,0
111,1,公立,一般大學,0036,國立臺南大學,學士班(進修),女,69,10,8,6,0,0,0,0,2,0,2,1,0,1,0,0
111,1,公立,一般大學,0036,國立臺南大學,碩士班(日間),女,584,44,34,12,0,0,2,0,12,8,10,4,0,0,6,0
111,1,公立,一般大學,0036,國立臺南大學,碩士在職專班,女,427,32,27,0,0,0,2,1,24,0,5,5,0,0,0,0
111,1,公立,一般大學,0036,國立臺南大學,博士班,女,89,4,4,0,0,0,0,0,3,1,0,0,0,0,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,學士班(日間),男,1097,22,20,17,0,0,0,0,2,1,2,0,0,2,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,碩士班(日間),男,435,14,5,4,0,0,0,0,1,0,9,3,0,6,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,碩士在職專班,男,247,9,7,2,0,0,0,0,2,3,2,0,0,2,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,博士班,男,64,2,1,0,0,0,0,0,1,0,1,1,0,0,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,學士班(日間),女,2228,23,19,17,0,0,0,0,1,1,4,0,0,4,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,碩士班(日間),女,992,48,33,17,0,0,0,0,14,2,15,6,0,9,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,碩士在職專班,女,804,31,25,4,0,4,1,0,11,5,6,0,0,6,0,0
111,1,公立,一般大學,0037,國立臺北教育大學,博士班,女,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0039,國立臺中教育大學,學士班(日間),男,1151,36,13,13,0,0,0,0,0,0,23,1,0,3,19,0
111,1,公立,一般大學,0039,國立臺中教育大學,碩士班(日間),男,274,25,10,7,0,0,0,0,3,0,15,6,0,4,5,0
111,1,公立,一般大學,0039,國立臺中教育大學,碩士在職專班,男,166,12,3,1,0,0,0,0,2,0,9,3,0,3,3,0
111,1,公立,一般大學,0039,國立臺中教育大學,博士班,男,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0039,國立臺中教育大學,學士班(日間),女,2060,37,28,26,1,0,1,0,0,0,9,0,0,2,7,0
111,1,公立,一般大學,0039,國立臺中教育大學,碩士班(日間),女,628,34,24,10,0,0,1,0,13,0,10,3,0,2,5,0
111,1,公立,一般大學,0039,國立臺中教育大學,碩士在職專班,女,613,27,11,4,0,0,1,1,5,0,16,2,0,6,8,0
111,1,公立,一般大學,0039,國立臺中教育大學,博士班,女,71,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0
111,1,公立,技專校院,0042,國立澎湖科技大學,五專,男,88,4,3,3,0,0,0,0,0,0,1,1,0,0,0,0
111,1,公立,技專校院,0042,國立澎湖科技大學,學士班(日間),男,1543,93,58,46,0,0,0,0,0,12,35,4,2,3,26,0
111,1,公立,技專校院,0042,國立澎湖科技大學,學士班(進修),男,113,15,6,4,0,0,0,0,0,2,9,0,0,2,7,0
111,1,公立,技專校院,0042,國立澎湖科技大學,碩士班(日間),男,43,4,1,0,0,0,0,0,0,1,3,0,0,0,3,0
111,1,公立,技專校院,0042,國立澎湖科技大學,碩士在職專班,男,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0042,國立澎湖科技大學,五專,女,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0042,國立澎湖科技大學,學士班(日間),女,929,43,25,20,0,0,0,1,0,4,18,1,1,3,13,0
111,1,公立,技專校院,0042,國立澎湖科技大學,學士班(進修),女,127,13,2,1,0,0,1,0,0,0,11,1,1,4,5,0
111,1,公立,技專校院,0042,國立澎湖科技大學,碩士班(日間),女,37,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
111,1,公立,技專校院,0042,國立澎湖科技大學,碩士在職專班,女,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0043,國立勤益科技大學,二專(進修),男,216,33,11,8,0,0,0,0,2,1,22,0,1,3,18,0
111,1,公立,技專校院,0043,國立勤益科技大學,學士班(日間),男,4836,107,52,46,0,0,0,1,5,0,55,25,3,0,27,0
111,1,公立,技專校院,0043,國立勤益科技大學,學士班(進修),男,3452,206,101,84,0,0,3,1,11,2,105,18,20,4,63,0
111,1,公立,技專校院,0043,國立勤益科技大學,碩士班(日間),男,493,20,5,3,0,0,0,0,1,1,15,1,0,0,14,0
111,1,公立,技專校院,0043,國立勤益科技大學,碩士在職專班,男,224,9,0,0,0,0,0,0,0,0,9,2,0,1,6,0
111,1,公立,技專校院,0043,國立勤益科技大學,博士班,男,45,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0
111,1,公立,技專校院,0043,國立勤益科技大學,二專(進修),女,78,4,2,2,0,0,0,0,0,0,2,0,0,0,2,0
111,1,公立,技專校院,0043,國立勤益科技大學,學士班(日間),女,2169,49,23,21,0,0,1,0,1,0,26,5,1,0,20,0
111,1,公立,技專校院,0043,國立勤益科技大學,學士班(進修),女,644,29,17,14,1,0,1,0,1,0,12,2,5,0,5,0
111,1,公立,技專校院,0043,國立勤益科技大學,碩士班(日間),女,185,5,3,1,0,0,0,1,1,0,2,0,0,0,2,0
111,1,公立,技專校院,0043,國立勤益科技大學,碩士在職專班,女,72,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,公立,技專校院,0043,國立勤益科技大學,博士班,女,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0044,國立體育大學,學士班(日間),男,1175,53,14,11,0,0,0,0,3,0,39,4,0,10,25,0
111,1,公立,一般大學,0044,國立體育大學,學士班(進修),男,65,12,2,0,0,0,0,0,2,0,10,1,0,6,3,0
111,1,公立,一般大學,0044,國立體育大學,碩士班(日間),男,183,16,1,1,0,0,0,0,0,0,15,3,0,2,10,0
111,1,公立,一般大學,0044,國立體育大學,碩士在職專班,男,119,12,1,1,0,0,0,0,0,0,11,2,0,3,6,0
111,1,公立,一般大學,0044,國立體育大學,博士班,男,93,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
111,1,公立,一般大學,0044,國立體育大學,學士班(日間),女,739,21,11,9,1,0,0,0,1,0,10,1,0,2,7,0
111,1,公立,一般大學,0044,國立體育大學,學士班(進修),女,37,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0
111,1,公立,一般大學,0044,國立體育大學,碩士班(日間),女,169,9,1,1,0,0,0,0,0,0,8,2,0,1,5,0
111,1,公立,一般大學,0044,國立體育大學,碩士在職專班,女,102,6,1,0,0,0,0,0,1,0,5,1,0,3,1,0
111,1,公立,一般大學,0044,國立體育大學,博士班,女,51,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,學士班(日間),男,820,26,10,9,0,0,0,1,0,0,16,2,0,7,7,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,學士班(進修),男,43,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,碩士班(日間),男,82,3,2,1,0,0,0,0,1,0,1,0,0,0,1,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,碩士在職專班,男,31,5,0,0,0,0,0,0,0,0,5,0,0,1,4,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,博士班,男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,學士班(日間),女,2940,47,19,16,0,0,1,1,1,0,28,1,0,10,17,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,學士班(進修),女,662,18,2,1,0,0,0,0,1,0,16,1,0,3,12,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,碩士班(日間),女,465,18,5,3,0,0,1,0,1,0,13,1,0,1,11,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,碩士在職專班,女,177,9,2,2,0,0,0,0,0,0,7,0,0,1,6,0
111,1,公立,技專校院,0046,國立臺北護理健康大學,博士班,女,69,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,五專,男,100,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,學士班(日間),男,981,19,9,5,0,0,0,0,1,3,10,3,0,0,7,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,學士班(進修),男,376,6,2,2,0,0,0,0,0,0,4,0,0,2,2,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,碩士班(日間),男,53,6,2,1,0,0,0,0,0,1,4,0,0,1,3,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,碩士在職專班,男,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,博士班,男,17,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,五專,女,151,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,學士班(日間),女,2028,32,10,8,0,1,0,1,0,0,22,5,2,2,13,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,學士班(進修),女,676,11,5,3,0,0,0,0,2,0,6,1,0,1,4,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,碩士班(日間),女,102,5,1,1,0,0,0,0,0,0,4,0,0,0,4,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,碩士在職專班,女,12,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0
111,1,公立,技專校院,0047,國立高雄餐旅大學,博士班,女,14,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
111,1,公立,一般大學,0048,國立金門大學,學士班(日間),男,1627,54,37,35,0,0,0,1,1,0,17,0,0,7,10,0
111,1,公立,一般大學,0048,國立金門大學,學士班(進修),男,421,29,7,7,0,0,0,0,0,0,22,1,0,13,8,0
111,1,公立,一般大學,0048,國立金門大學,碩士班(日間),男,123,4,1,0,0,0,0,0,1,0,3,0,0,1,2,0
111,1,公立,一般大學,0048,國立金門大學,碩士在職專班,男,43,5,0,0,0,0,0,0,0,0,5,0,0,2,3,0
111,1,公立,一般大學,0048,國立金門大學,博士班,男,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0048,國立金門大學,學士班(日間),女,1464,34,32,31,0,0,1,0,0,0,2,0,0,1,1,0
111,1,公立,一般大學,0048,國立金門大學,學士班(進修),女,354,37,16,12,1,0,0,1,1,1,21,0,0,18,3,0
111,1,公立,一般大學,0048,國立金門大學,碩士班(日間),女,99,5,2,1,0,0,0,0,1,0,3,0,0,1,2,0
111,1,公立,一般大學,0048,國立金門大學,碩士在職專班,女,42,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0
111,1,公立,一般大學,0048,國立金門大學,博士班,女,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,學士班(日間),男,1368,81,31,25,0,0,0,4,2,0,50,7,1,16,26,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,學士班(進修),男,263,26,6,5,0,0,0,0,1,0,20,6,0,6,8,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,碩士班(日間),男,135,18,2,0,0,0,0,1,1,0,16,1,0,3,12,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,碩士在職專班,男,80,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,博士班,男,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,學士班(日間),女,983,29,16,10,0,0,1,2,3,0,13,5,0,3,5,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,學士班(進修),女,104,5,2,2,0,0,0,0,0,0,3,1,0,1,1,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,碩士班(日間),女,138,11,4,1,0,0,0,0,3,0,7,1,0,3,3,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,碩士在職專班,女,37,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0
111,1,公立,一般大學,0049,國立臺灣體育運動大學,博士班,女,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0050,國立臺中科技大學,二專(進修),男,382,56,19,14,0,0,0,1,4,0,37,1,0,12,24,0
111,1,公立,技專校院,0050,國立臺中科技大學,五專,男,1039,35,19,19,0,0,0,0,0,0,16,2,1,0,13,0
111,1,公立,技專校院,0050,國立臺中科技大學,學士班(日間),男,2217,41,18,18,0,0,0,0,0,0,23,9,2,0,12,0
111,1,公立,技專校院,0050,國立臺中科技大學,學士班(進修),男,1283,121,39,27,0,0,1,0,11,0,82,6,0,47,29,0
111,1,公立,技專校院,0050,國立臺中科技大學,碩士班(日間),男,181,12,3,0,0,0,0,1,1,1,9,0,0,1,8,0
111,1,公立,技專校院,0050,國立臺中科技大學,碩士在職專班,男,94,7,1,0,0,0,0,0,1,0,6,0,0,1,5,0
111,1,公立,技專校院,0050,國立臺中科技大學,二專(進修),女,625,97,23,13,0,0,0,1,9,0,74,2,0,35,37,0
111,1,公立,技專校院,0050,國立臺中科技大學,五專,女,2655,64,34,34,0,0,0,0,0,0,30,7,0,2,21,0
111,1,公立,技專校院,0050,國立臺中科技大學,學士班(日間),女,4642,64,27,24,0,0,0,1,2,0,37,1,1,2,33,0
111,1,公立,技專校院,0050,國立臺中科技大學,學士班(進修),女,2541,173,49,36,1,0,0,1,11,0,124,7,0,65,52,0
111,1,公立,技專校院,0050,國立臺中科技大學,碩士班(日間),女,258,11,2,1,0,0,0,0,1,0,9,1,0,0,8,0
111,1,公立,技專校院,0050,國立臺中科技大學,碩士在職專班,女,178,5,1,0,0,0,0,0,1,0,4,0,0,0,4,0
111,1,公立,技專校院,0051,國立臺北商業大學,二專(進修),男,106,16,9,5,0,0,0,0,4,0,7,1,0,2,4,0
111,1,公立,技專校院,0051,國立臺北商業大學,五專,男,515,26,22,21,0,0,0,0,1,0,4,1,1,0,2,0
111,1,公立,技專校院,0051,國立臺北商業大學,學士班(日間),男,924,16,10,10,0,0,0,0,0,0,6,3,0,0,3,0
111,1,公立,技專校院,0051,國立臺北商業大學,學士班(進修),男,662,23,8,4,0,0,0,1,3,0,15,8,0,3,4,0
111,1,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),男,122,12,7,4,0,0,0,0,3,0,5,0,0,2,3,0
111,1,公立,技專校院,0051,國立臺北商業大學,碩士在職專班,男,33,7,5,0,0,0,0,0,5,0,2,0,0,0,2,0
111,1,公立,技專校院,0051,國立臺北商業大學,博士班,男,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,公立,技專校院,0051,國立臺北商業大學,二專(進修),女,196,29,23,17,0,0,1,0,5,0,6,0,0,1,5,0
111,1,公立,技專校院,0051,國立臺北商業大學,五專,女,1240,43,34,33,0,0,0,0,1,0,9,3,2,0,4,0
111,1,公立,技專校院,0051,國立臺北商業大學,學士班(日間),女,2110,26,19,15,1,0,0,2,1,0,7,2,0,0,5,0
111,1,公立,技專校院,0051,國立臺北商業大學,學士班(進修),女,1127,28,12,8,0,1,1,0,2,0,16,5,0,2,9,0
111,1,公立,技專校院,0051,國立臺北商業大學,碩士班(日間),女,185,8,7,3,0,0,1,1,2,0,1,0,0,1,0,0
