學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),境外學位生數小計,境外學位生數男,境外學位生數女,境外學位生數之在學比率(%)
112,公立,一般大學,0002,國立清華大學,07191061,工業工程與工程管理學系,博士班,11,7,4,26.83
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,學士班(日間),11,5,6,6.29
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,碩士班(日間),8,5,3,7.92
112,公立,一般大學,0002,國立清華大學,07193063,生醫工程與環境科學系,博士班,13,5,8,25.49
112,公立,一般大學,0002,國立清華大學,07193065,生物醫學工程研究所,碩士班(日間),4,0,4,8.16
112,公立,一般大學,0002,國立清華大學,07193065,生物醫學工程研究所,博士班,0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,07193132,智慧生醫博士學位學程,博士班,0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,碩士班(日間),14,11,3,22.58
112,公立,一般大學,0002,國立清華大學,07194059,奈米工程與微系統研究所,博士班,18,14,4,41.86
112,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,學士班(日間),6,5,1,1.45
112,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,碩士班(日間),2,2,0,0.93
112,公立,一般大學,0002,國立清華大學,07194066,工程與系統科學系,博士班,28,22,6,35.44
112,公立,一般大學,0002,國立清華大學,07194069,原子科學院學士班,學士班(日間),0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,07199070,全球營運管理碩士雙聯學位學程,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,09121073,醫學科學系,學士班(日間),20,1,19,13.16
112,公立,一般大學,0002,國立清華大學,09121133,精準醫療博士學位學程,博士班,0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,09121140,學士後醫學系,學士班(日間),0,0,0,0.00
112,公立,一般大學,0002,國立清華大學,99999074,跨院國際博士班學位學程,博士班,33,14,19,24.09
112,公立,一般大學,0002,國立清華大學,99999074,跨院國際碩士學位學程,碩士班(日間),17,2,15,45.95
112,公立,一般大學,0002,國立清華大學,99999075,清華學院學士班,學士班(日間),25,14,11,26.88
112,公立,一般大學,0002,國立清華大學,99999120,清華學院國際學士班,學士班(日間),235,126,109,100.00
112,公立,一般大學,0003,國立臺灣大學,01131001,華語教學碩士學位學程,碩士班(日間),19,6,13,35.19
112,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,碩士班(日間),5,1,4,23.81
112,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,博士班,5,1,4,26.32
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,學士班(日間),17,6,11,10.30
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,碩士班(日間),7,2,5,23.33
112,公立,一般大學,0003,國立臺灣大學,02152003,戲劇學系,博士班,1,1,0,14.29
112,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,碩士班(日間),7,4,3,17.50
112,公立,一般大學,0003,國立臺灣大學,02191004,藝術史研究所,博士班,4,1,3,30.77
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,學士班(日間),28,16,12,10.85
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,碩士班(日間),16,9,7,22.54
112,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,博士班,9,6,3,19.15
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,學士班(日間),22,6,16,11.52
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,碩士班(日間),12,3,9,30.77
112,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,博士班,3,3,0,18.75
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,學士班(日間),22,14,8,11.46
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,碩士班(日間),9,8,1,18.00
112,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,博士班,6,4,2,18.75
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,學士班(日間),64,17,47,11.02
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,碩士班(日間),13,4,9,19.40
112,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,博士班,3,2,1,20.00
112,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,學士班(日間),18,5,13,6.82
112,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,碩士班(日間),6,2,4,12.24
112,公立,一般大學,0003,國立臺灣大學,02312010,翻譯碩士學位學程,碩士班(日間),10,4,6,16.39
112,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,碩士班(日間),7,3,4,15.56
112,公立,一般大學,0003,國立臺灣大學,02321005,臺灣文學研究所,博士班,2,1,1,8.33
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,學士班(日間),83,28,55,32.55
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,碩士班(日間),34,11,23,41.46
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,博士班,11,7,4,26.83
112,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系國際學生學士班,學士班(日間),0,0,0,0.00
112,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,碩士班(日間),9,5,4,25.71
112,公立,一般大學,0003,國立臺灣大學,02399011,語言學研究所,博士班,6,4,2,42.86
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,學士班(日間),72,30,42,11.04
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,碩士班(日間),4,3,1,3.60
112,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,博士班,2,1,1,9.52
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,學士班(日間),60,31,29,8.30
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,碩士班(日間),33,23,10,26.40
112,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,博士班,19,14,5,48.72
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,學士班(日間),36,7,29,11.76
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,碩士班(日間),6,2,4,5.22
112,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,博士班,2,1,1,5.71
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,學士班(日間),22,8,14,10.09
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,碩士班(日間),8,1,7,18.18
112,公立,一般大學,0003,國立臺灣大學,03141018,社會學系,博士班,5,4,1,33.33
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,學士班(日間),12,9,3,7.84
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,碩士班(日間),9,4,5,13.85
112,公立,一般大學,0003,國立臺灣大學,03142021,地理環境資源學系,博士班,2,2,0,12.50
112,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,碩士班(日間),18,8,10,9.78
112,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,博士班,8,5,3,25.81
112,公立,一般大學,0003,國立臺灣大學,03212024,新聞研究所,碩士班(日間),14,4,10,15.22
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,學士班(日間),25,9,16,11.74
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,碩士班(日間),14,2,12,19.18
112,公立,一般大學,0003,國立臺灣大學,03222025,圖書資訊學系,博士班,3,2,1,15.79
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,學士班(日間),27,8,19,4.84
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,碩士班(日間),5,4,1,5.15
112,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,博士班,1,0,1,6.25
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,學士班(日間),37,15,22,7.03
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,碩士班(日間),9,3,6,6.12
112,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,博士班,1,0,1,4.55
112,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,碩士班(日間),13,2,11,9.70
112,公立,一般大學,0003,國立臺灣大學,04131026,商學研究所,博士班,5,2,3,11.36
112,公立,一般大學,0003,國立臺灣大學,04131028,管理學院企業管理碩士專班,碩士班(日間),96,54,42,52.17
112,公立,一般大學,0003,國立臺灣大學,04131029,工商管理學系,學士班(日間),29,8,21,6.18
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,學士班(日間),13,2,11,3.15
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,碩士班(日間),16,5,11,11.11
112,公立,一般大學,0003,國立臺灣大學,04131031,國際企業學系,博士班,11,2,9,23.40
112,公立,一般大學,0003,國立臺灣大學,04134022,公共事務研究所,碩士班(日間),6,2,4,13.04
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,學士班(日間),78,35,43,9.55
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,碩士班(日間),27,8,19,5.70
112,公立,一般大學,0003,國立臺灣大學,04211035,法律學系,博士班,6,1,5,13.64
112,公立,一般大學,0003,國立臺灣大學,04212036,科際整合法律學研究所,碩士班(日間),3,1,2,1.88
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,學士班(日間),35,11,24,14.00
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,碩士班(日間),6,2,4,7.32
112,公立,一般大學,0003,國立臺灣大學,05111038,生命科學系,博士班,4,2,2,11.76
112,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,碩士班(日間),6,4,2,9.52
112,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,博士班,5,3,2,23.81
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,學士班(日間),9,8,1,7.03
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,碩士班(日間),1,1,0,2.56
112,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,博士班,1,0,1,6.67
112,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,碩士班(日間),7,6,1,21.21
112,公立,一般大學,0003,國立臺灣大學,05121044,生物科技研究所,博士班,7,3,4,29.17
112,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,碩士班(日間),6,3,3,11.76
112,公立,一般大學,0003,國立臺灣大學,05121045,生化科學研究所,博士班,14,6,8,28.57
112,公立,一般大學,0003,國立臺灣大學,05121046,分子與細胞生物學研究所,碩士班(日間),2,1,1,3.85
112,公立,一般大學,0003,國立臺灣大學,05121046,分子與細胞生物學研究所,博士班,1,1,0,10.00
112,公立,一般大學,0003,國立臺灣大學,05121047,基因體與系統生物學學位學程,碩士班(日間),6,1,5,35.29
112,公立,一般大學,0003,國立臺灣大學,05121047,基因體與系統生物學學位學程,博士班,1,0,1,3.45
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,學士班(日間),36,11,25,16.74
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,碩士班(日間),4,2,2,3.64
112,公立,一般大學,0003,國立臺灣大學,05121151,生化科技學系,博士班,1,1,0,2.78
112,公立,一般大學,0003,國立臺灣大學,05121177,植物生物科技產學研發博士學位學程,博士班,0,0,0,0.00
112,公立,一般大學,0003,國立臺灣大學,05121179,生物科技與食品營養學士學位學程,學士班(日間),15,4,11,100.00
112,公立,一般大學,0003,國立臺灣大學,05123050,生物化學暨分子生物學研究所,碩士班(日間),1,0,1,1.64
112,公立,一般大學,0003,國立臺灣大學,05123050,生物化學暨分子生物學研究所,博士班,0,0,0,0.00
112,公立,一般大學,0003,國立臺灣大學,05124155,生物資訊學國際研究生博士學位學程,博士班,1,1,0,20.00
112,公立,一般大學,0003,國立臺灣大學,05199156,跨領域神經科學國際研究生博士學位學程,博士班,8,4,4,44.44
112,公立,一般大學,0003,國立臺灣大學,05199167,生物多樣性國際碩士學位學程,碩士班(日間),14,4,10,100.00
112,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,碩士班(日間),4,1,3,6.90
112,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,博士班,10,6,4,55.56
112,公立,一般大學,0003,國立臺灣大學,05291178,防災減害與韌性碩士學位學程,碩士班(日間),1,0,1,100.00
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,學士班(日間),24,18,6,8.60
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,碩士班(日間),7,5,2,2.37
112,公立,一般大學,0003,國立臺灣大學,05311051,化學系,博士班,28,14,14,22.58
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,學士班(日間),11,6,5,7.59
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,碩士班(日間),7,5,2,9.72
112,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,博士班,14,5,9,31.82
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,博士班,4,2,2,20.00
112,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際碩士學位學程,碩士班(日間),8,4,4,21.62
112,公立,一般大學,0003,國立臺灣大學,05321166,地球系統科學國際研究生博士學位學程,博士班,13,8,5,86.67
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,學士班(日間),12,5,7,7.59
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,碩士班(日間),2,0,2,5.13
112,公立,一般大學,0003,國立臺灣大學,05322056,大氣科學系,博士班,3,1,2,9.68
112,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,碩士班(日間),2,1,1,2.38
112,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,博士班,7,4,3,38.89
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,學士班(日間),12,12,0,4.33
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,碩士班(日間),11,11,0,5.37
112,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,博士班,27,19,8,23.28
112,公立,一般大學,0003,國立臺灣大學,05331055,應用物理學研究所,碩士班(日間),0,0,0,0.00
112,公立,一般大學,0003,國立臺灣大學,05331055,應用物理學研究所,博士班,3,3,0,8.82
112,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,碩士班(日間),2,2,0,14.29
112,公立,一般大學,0003,國立臺灣大學,05332058,天文物理研究所,博士班,3,2,1,37.50
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,學士班(日間),11,7,4,5.47
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,碩士班(日間),1,1,0,2.38
112,公立,一般大學,0003,國立臺灣大學,05411059,數學系,博士班,4,4,0,25.00
